use_in_application,reason_for_use,register_id,register_name_dk,register_name_english,variable_name,description_dk,description_english,register_start_year,register_start_month,register_last_year,register_last_month,date_last_update,variable_start_year,variable_end_year,register_url,variable_times_url,variable_hkd_url
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_AF,Udbetalt beløb ved aktivering,Amount paid upon activation,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-AF
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_AK2,Årligt udbetalt kontanthjælp til aktiverede under 25 år.,Annually paid cash benefits to activists under 25 years of age.,1984,,2007,,31/12/2008,1994,2005,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-AK2
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_AKT,Årligt udbetalt aktiveringsydelse (kommunal aktivering),Annual paid activation benefit (municipal activation),1984,,2007,,31/12/2008,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_ALD,Årligt udbetalt beløb på folkepension.,Annually paid amount on national pension.,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-ALD
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_ARB,Årligt udbetalt arbejdsløshedsdagpenge,Annually paid unemployment benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-ARB
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_BAR,Årligt udbetalte fødsels-/barselsdagpenge,Annually paid maternity / paternity benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-BAR
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_E,Årligt udbetalt beløb på efterløn/overgangsydelse,Annually paid amount on early retirement / transitional benefit,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_F,Årligt udbetalt beløb på førtidspension.,Annually paid amount on early retirement.,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-F
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_KON,Årlig udbetalt underholdsydelse,Annual maintenance paid,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_LYD,Årligt udbetalt ledighedsydelse,Annually paid unemployment benefit,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-LYD
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_ORL,Årligt udbetalt beløb på orlovsydelse,Annually paid amount on leave benefit,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-ORL
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_SYG,Årligt udbetalt beløb på sygedagpenge,Annually paid amount of sickness benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-SYG
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_T,Årlig udbetaling af tjenestemandspension.,Annual payment of civil servant pension.,1984,,2007,,31/12/2008,1984,1994,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/BEL-T
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,BEL_UDA,Årligt udbetalt beløb ved uddannelse/revalidering (alle),Annual amount paid for training / rehabilitation (all),1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,DOMYD,Dominerende ydelse,Dominant performance,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,KFLAG,Kontanthjælpsmarkering,Cash benefit marking,1984,,2007,,31/12/2008,1984,1998,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,NETTOK,Nettovar. kontanthjælp(Underhold+rev),Nettovar. cash assistance (Maintenance + rev),1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,NETTO_AK,Årsvarighed af kommunal aktivering.,Annual duration of municipal activation.,1984,,2007,,31/12/2008,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,NETTO_M,Årsvarighed af midlertidige ydelser,Annual duration of temporary benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,NETTO_VAR,Årsvarighed af indkomsterstattende ydelser,Annual duration of income replacement benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
1,To link with other data sources,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,PNR,PERSONENS CPR-NR,PERSON'S CPR NO,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SLSART,Slutydelse på dagpenge,Final benefit on unemployment benefits,1984,,2007,,31/12/2008,1984,2000,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_AF,Slutydelse for AF-aktivering.,AF activation final performance.,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_AKT,Slutydelse på aktivering,Final performance on activation,1984,,2007,,31/12/2008,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_ARB,Slutydelse på arbejdsløshedsdagpenge,Final benefit on unemployment benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_BAR,Slutydelse på barselsdagpenge,Final payment of maternity allowance,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_FEL,Slutydelse i fællesreg.,Final benefit in joint account.,1984,,2007,,31/12/2008,1984,2000,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_FEL_X,Slutydelse i fællesreg. excl. tjenest.,Final benefit in joint account. excl. service.,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_KON,Slutydelse på Hjælp til underhold,Final performance on Maintenance Help,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_LYD,Slutart for ledighedsydelse,End type for unemployment benefit,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_ORL,Slutydelse for orlov,Final payment for leave,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_REV,Slutydelse på Uddannelse/Revalidering,Final performance on Education / Rehabilitation,1984,,2007,,31/12/2008,1999,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_SYG,Slutydelse på sygedagpenge,Final benefit on sickness benefits,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_V,SLUTYDELSE - PENSIONER,FINAL BENEFIT - PENSIONS,1984,,2007,,31/12/2008,1984,1994,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_ART_VX,Slutyd på pens excl. Tjenestemandspension,End of pen excl. Civil servant pension,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_MD_FEL,Slutmåned i fællesreg.,End month in joint reg.,1984,,2007,,31/12/2008,1984,2000,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_MD_FEL_X,Slutmåned i fællesreg. excl. tjenest.,End month in joint reg. excl. service.,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,SL_MRKM,Slutmarkering midlertig hjælp,End marking temporary help,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,STSART,Startydelse på dagpenge,Initial benefit on unemployment benefits,1984,,2007,,31/12/2008,1984,2000,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_AF,Startydelse for AF-aktivering.,Start-up service for AF activation.,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_AKT,Startydelse på aktivering,Initialization of activation,1984,,2007,,31/12/2008,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_ARB,Startydelse på arbejdsløshedsdagp.,Initial benefit on unemployment benefit.,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_BAR,Startydelse på barselsdagpenge,Initial benefit on maternity allowance,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_FEL,Startydelse i fællesreg.,Initial benefit in joint account.,1984,,2007,,31/12/2008,1984,2000,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_FEL_X,Startydelse i fællesreg. excl. tjenest.,Initial benefit in joint account. excl. service.,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_KON,Startydelse på Hjælp til underhold,Start-up service on Help for maintenance,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_LYD,Startart for ledighedsydelse,Starting point for unemployment benefit,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_ORL,Startydelse for orlov,Initial benefit for leave,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_REV,Startydelse på Uddannelse/Revalidering,Initial benefit for Education / Rehabilitation,1984,,2007,,31/12/2008,1999,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_SYG,Startydelse på sygedagpenge,Initial benefit on sickness benefits,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_V,STARTYDELSE - PENSIONER,INITIAL BENEFIT - PENSIONS,1984,,2007,,31/12/2008,1984,1994,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_ART_VX,Startyd på pens excl. Tjenestemandspens,Start time on pens excl. Civil servant pension,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_MD_FEL,Startmåned i fællesreg.,Starting month in joint reg.,1984,,2007,,31/12/2008,1984,2000,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_MD_FEL_X,Startmåned i fællesreg. excl. tjenest.,Starting month in joint reg. excl. service.,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,ST_MRKM,Startmarkering midlertidig hjælp,Start mark temporary help,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,TDOMYD,Dominerende ydelse året før,Dominant performance the year before,1984,,2007,,31/12/2008,1991,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,TDOMYD94,Dominerende ydelse året før,Dominant performance the year before,1984,,2007,,31/12/2008,1994,1994,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,TDOMYD96,Dominerende ydelse året før,Dominant performance the year before,1984,,2007,,31/12/2008,1995,2005,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VARLED,Årsvarighed på arbejdsløshedsdagpenge,Annual duration of unemployment benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_AF_B,Årsvarighed af AF-aktivering (beskæftigelse),Annual duration of AF activation (employment),1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_AF_F,Årsvarighed ved AF-aktivering (forsøg),Annual duration of AF activation (trial),1984,,2007,,31/12/2008,1995,2001,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_AF_FA,Årsvarighed af AF-aktivering (anden AF-aktivering),Annual duration of AF activation (other AF activation),1984,,2007,,31/12/2008,2002,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_AF_U,Årsvarighed af AF-aktivering (uddannelse),Year duration of AF activation (education),1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_AK2,Årsvarighed af kontanthjælp til aktiverede over 25 år,Annual duration of cash benefits for activated persons over 25 years,1984,,2007,,31/12/2008,1994,2005,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AK2
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_AKT,Årsvarighed af aktivering (kommunal aktivering),Annual duration of activation (municipal activation),1984,,2007,,31/12/2008,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AKT
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_ALD,Årsvarighed af folkepension,Annual duration of national pension,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-ALD
1,To use to determine employment status and security of parents.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_BAR,Årsvarighed med fødsels-/barselsdagpenge,Annual duration with maternity / paternity benefits,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-BAR
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_E,Årsvarighed af efterløn/overgangsydelse,Annual duration of early retirement pay / transitional benefit,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-E
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_F,Årsvarighed af førtidspension,Annual duration of early retirement,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-F
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_KIS,Årsvarighed i KIS (ikke-forsikrede ledige med kontanthjælpsudbetaling),Annual duration in KIS (uninsured unemployed with cash benefit payment),1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-KIS
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_KON,Årsvarighed af hjælp til underhold,Annual duration of maintenance assistance,1984,,2007,,31/12/2008,1984,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,
1,How long parent was unemployed.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_LYD,Årsvarighed af ledighedsydelse,Annual duration of unemployment benefit,1984,,2007,,31/12/2008,2001,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-LYD
1,Whether parent took time off and how long.,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_ORL_BP,Varighed af børnepasningsorlov,Duration of childcare leave,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-ORL-BP
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_ORL_SAB,Årsvarighed af sabbatorlov,Annual duration of sabbatical law,1984,,2007,,31/12/2008,1995,1999,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-ORL-SAB
,,SSNV,Sammenhængende socialstatistik nettovarigheder,Coherent social statistics net durations,VAR_ORL_UDD,Varighed af uddannelsesorlov,Duration of educational leave,1984,,2007,,31/12/2008,1995,2007,https://www.dst.dk/extranet/ForskningVariabellister/SSNV%20-%20Sammenhængende%20socialstatistik%20nettovarigheder.html,,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-ORL-UDD
