use_in_application,reason_for_use,register_id,register_name_dk,register_name_english,variable_name,description_dk,description_english,register_start_year,register_start_month,register_last_year,register_last_month,date_last_update,variable_start_year,variable_end_year,register_url,variable_times_url,variable_hkd_url
,,PRIV_SKSUBE,Landspatientregistret private sygehuse - undersøgelser og behandlinger,National Patient Register private hospitals - examinations and treatments,RECNUM,Ingen label,No label,2002,,2018,,27/09/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/PRIV_SKSUBE%20-%20Landspatientregistret%20private%20sygehuse%20-%20undersøgelser%20og%20behandlinger.html,,
,,PRIV_SKSUBE,Landspatientregistret private sygehuse - undersøgelser og behandlinger,National Patient Register private hospitals - examinations and treatments,VERSION,Ingen label,No label,2002,,2018,,27/09/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/PRIV_SKSUBE%20-%20Landspatientregistret%20private%20sygehuse%20-%20undersøgelser%20og%20behandlinger.html,,
,,PRIV_SKSUBE,Landspatientregistret private sygehuse - undersøgelser og behandlinger,National Patient Register private hospitals - examinations and treatments,RECNUM,,,2002,,2018,,27/09/2019,,,https://www.dst.dk/extranet/ForskningVariabellister/PRIV_SKSUBE%20-%20Landspatientregistret%20private%20sygehuse%20-%20undersøgelser%20og%20behandlinger.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forebyggelsesregistret/RECNUM,
,,PRIV_SKSUBE,Landspatientregistret private sygehuse - undersøgelser og behandlinger,National Patient Register private hospitals - examinations and treatments,VERSION,,,2002,,2018,,27/09/2019,,,https://www.dst.dk/extranet/ForskningVariabellister/PRIV_SKSUBE%20-%20Landspatientregistret%20private%20sygehuse%20-%20undersøgelser%20og%20behandlinger.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-faelles-variable/VERSION,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ADRKVAL,Adressen for arbejdsstedet kvalitet,The address of the workplace quality,1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,AFSTAND,Pendlingsafstand mellem bopæl og arbejdssted,Commuting distance between residence and place of work,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,AKASSE_RAS,A-kasse,A-box,1980,,2018,,19/03/2020,1985,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,AKOM07,Arbejdsstedskommune,Workplace municipality,1980,,2018,,19/03/2020,2006,2006,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ALDER_AMR,Alder ultimo måneden,Age at the end of the month,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ALDER_RAS,Alder på sidste arbejdsdag i november.,Age on last working day in November.,1980,,2018,,19/03/2020,1980,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ANS2911K,Ansat ansat ultimo november,Employed at the end of November,1980,,2018,,19/03/2020,2006,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ANS2911K,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/ANS2911K
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ANSFRA,Ansat fra dato i det aktuelle år.,Employed from date in the current year.,1980,,2018,,19/03/2020,2006,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ANSFRA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/ANSFRA
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ANSTIL,Ansat til dato i det aktuelle år.,Employed to date in the current year.,1980,,2018,,19/03/2020,2006,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ANSTIL,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/ANSTIL
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARBGNR,Arbejdsgivernummer,Employer number,1980,,2018,,19/03/2020,1980,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/ARBGNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ARBGNR
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARBGNR9,Arbejdsgivernummer med sektor,Employer number with sector,1980,,2018,,19/03/2020,1985,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARBNR,Arbejdsstedsnummer,Workplace number,1980,,2018,,19/03/2020,1995,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/ARBNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/ARBNR
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARBRANCE,Årets branche (AKM),Industry of the year (AKM),1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARBSTIL,Arbejdsstilling,Working position,1980,,2018,,19/03/2020,1980,1993,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ARBSTIL,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Befolkningens-tilknytning-til-arbejdsmarkedet--RAS-/ARBSTIL
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARBSTOPL,Metode til arbejdsstedsplacering,Workplace placement method,1980,,2018,,19/03/2020,2006,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_BEL_KOM_KODE,Arbejdsstedskommune,Workplace municipality,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_DST_ADGANGSADRESSE,Arbejdsstedsadressen ultimo november,Workplace address at the end of November,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_DST_ADGANGSADRESSE_ID,Ingen label,No label,1980,,2018,,19/03/2020,2016,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_DST_ENHEDSADRESSE,Arbejdsstedsadressen ultimo november,Workplace address at the end of November,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_DST_ENHEDSADRESSE_ID,Ingen label,No label,1980,,2018,,19/03/2020,2016,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_HOVED_BRA_DB07,Branchekode,Industry code,1980,,2018,,19/03/2020,2000,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARB_SEKTORKODE,Sektorkode for arbejdsstedet,Sector code for the workplace,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARDSEJER,Åprets ejerkode (AKM),Åprets owner code (AKM),1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ARSOCIO,Årets socio (AKM),Socio of the Year (AKM),1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ATP_BELOEB,ATP-beløb i året,ATP amount per year,1980,,2018,,19/03/2020,1990,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ATP_BIDRAG_SATS_KODE,Sats for ATP-beløbet,Rate for the ATP amount,1980,,2018,,19/03/2020,1996,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BOPAEL_ADGANGSADRESSE,Bopælsadressen ultimo november,Address of residence at the end of November,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BOPAEL_ADRESSE_ID,Ingen label,No label,1980,,2018,,19/03/2020,2016,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BOPAEL_ENHEDSADRESSE,Bopælsadressen ultimo november,Address of residence at the end of November,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BOPAEL_KOM_KODE,Kommunekode for bopælen,Municipal code for the residence,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BRANCHE_77,Dansk branchekode 1977 til 1993 (AKM),Danish industry code 1977 to 1993 (AKM),1980,,2018,,19/03/2020,1980,1992,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Personindkomst/BRANCHE-77,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personers-tilknytning-til-arbejdsmarkedet-set-over-hele-aaret--AKM-/BRANCHE-77
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BRANCHE_KODE,Branchekode for arbejdesstedet,Industry code for the workplace,1980,,2018,,19/03/2020,1992,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/BRANCHE-KODE,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigede-personer--RAS-/BRANCHE-KODE
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BREDT_LOENBELOEB,Bredt lønbeløb,Wide salary amount,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,BREDT_LOENBELOEB_EBS,Bredt lønbeløb i erhvervsbeskæfigelsen,Wide wage amount in business employment,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,CPRTJEK,CPR-tjek,CPR check,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,CPRTYPE,CPR-type,CPR type,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,CVRNR,CVR-nummer,CVR number,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/CVRNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Firmastatistik/CVRNR
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,DISCO_KODE,Disco kode for lønmodtagere,Disco code for employees,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,DISCO_MATCHPRIO_KODE,Kode der angiver kvaliteten af discokoden,Code indicating the quality of the disco code,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,DISCO_RAS_KODE,Arbejdsfunktion for lønmodtagere,Work function for employees,1980,,2018,,19/03/2020,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,DSEJER,Primære ejerkode,Primary owner code,1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,DSKOD,Arbejdsstedskode,Workplace code,1980,,2018,,19/03/2020,1980,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/DSKOD,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/DSKOD
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,EJANSNOV,Ej ansat ultimo november,Not employed at the end of November,1980,,2018,,19/03/2020,2006,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/EJANSNOV,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/EJANSNOV
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,FIKTIV_ARB_KODE,Fiktivt arbejdssted,Fictitious workplace,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,FORANST_RAS,Arbejdsmarkedspolitisk foranstaltning,Labor market policy measure,1980,,2018,,19/03/2020,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,FORSKAT_RAS,Forsikringskategori i akassen,Insurance category in akassen,1980,,2018,,19/03/2020,1980,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,FRAVAER_BESK_KODE,Midlertidigt fraværende fra beskæftigelse,Temporarily absent from employment,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/FRAVAER-BESK-KODE,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigede-personer--RAS-/FRAVAER-BESK-KODE
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,FUNKTION_KODE,Funktionskode,Function code,1980,,2018,,19/03/2020,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,GRADAT1,Årsledighed,Unemployment,1980,,2018,,19/03/2020,1980,2005,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,GRADAT2,Årsledighed næste år,Annual unemployment next year,1980,,2018,,19/03/2020,1990,2005,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,HELARKOD,Helårskode,Year-round code,1980,,2018,,19/03/2020,2006,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/HELARKOD,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/HELARKOD
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,HELTID_32_KODE,Heltid eller deltidsbeskæftiget,Full-time or part-time employed,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,HELTID_DELTID_KODE,heltid eller deltid (arbejdsomfang/potentielt arbejdsomfang),full-time or part-time (scope of work / potential scope of work),1980,,2018,,19/03/2020,1980,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/RAS/Statens-arkiver-2007/HELTID-DELTID-KODE,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigede-personer--RAS-/HELTID-DELTID-KODE
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,I_BEFOLKNINGEN_KODE,I befolkningen på referencetidspunktet,In the population at the time of reference,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,JUR_BAGATEL_AAR,Over/under bagatelgrænsen,Above / below the de minimis limit,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,KOEN,Køn,Sex,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forebyggelsesregistret/koen,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/KOEN
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,LOENBLB,Arbejdsmarkedsbidragspligtig løn,Wage pay subject to labor market contributions,1980,,2018,,19/03/2020,1990,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,LOENTIMER,Løntimer,Pay hours,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,NOVPRIO,Novemberprioritering,November prioritization,1980,,2018,,19/03/2020,1990,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/NOVPRIO,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Befolkningens-tilknytning-til-arbejdsmarkedet--RAS-/NOVPRIO
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,NOV_TILSTAND_GRAD,Tilstandsgrad i november,Degree of condition in November,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,NYARB,Ny arbejdsstilling,New working position,1980,,2018,,19/03/2020,1994,1995,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/NYARB,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Befolkningens-tilknytning-til-arbejdsmarkedet--RAS-/NYARB
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,NYSTIL,Ny stillingskode,New job code,1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,OK_NR,Økonomisk enheds-nummer,Economic unit number,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,OPR_LAND,Oprindelsesland,Country of origin,1980,,2018,,19/03/2020,2008,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,ORLOV_BESK_RAS,Orlov fra beskæftigelse,Leave from employment,1980,,2018,,19/03/2020,1994,2007,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,PARBOPL,Primær arbejds oplysning,Primary job information,1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,PENSMARK,Pensionsmarkering,Pension marking,1980,,2018,,19/03/2020,1980,1989,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,,
,,RAS,Registerbaserede arbejdsstyrkestatistik,Register-based labor force statistics,PNR,Personnummer,Social security number,1980,,2018,,19/03/2020,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/RAS%20-%20Registerbaserede%20arbejdsstyrkestatistik.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
